SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
3,15:06:47,6/2/2022,JSG 2022,MS,,1,North,,0.167339,2.922818,0.158277,5.029655,1.71475,1.596888,4.317028,2.602278,18.807663,20.195801,50.844643,0.441786,PSF-00495_20220602150647,0,0,0,210.617065,323.562012,0.349067,0.5,0.8,245.516891,37.31,34.74,31.33,30.23,84.91,156.8,155.5,0.9,1758,3.958,15:04:50,6/2/2022,0.37,-0.002,-0.001,0.002,-0.733,-0.862,-16.775,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.478276,2.423733,1.660691,0.932176,0.212273,-0.01388,0.154147,1.585743,210.617065,0.000307,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602150647,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
4,15:07:11,6/2/2022,JSG 2022,MS,,2,North,,0.32574,2.921888,0.293068,6.412765,1.723787,1.573417,3.524289,1.800502,18.53079,20.301767,41.507027,0.441786,PSF-00495_20220602150711,0,0,0,107.873795,344.62738,0.686984,0.5,0.8,70.267136,37.79,34.5,31.19,26.74,84.91,156.7,155.7,0.7,256,3.958,15:04:50,6/2/2022,0.37,0.001,0.002,-9999,-0.208,-0.437,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477934,2.424415,1.659722,0.932712,0.213397,-0.053187,0.157497,0.322709,107.873795,0.000324,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602150711,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
5,15:07:39,6/2/2022,JSG 2022,MS,,2,North,,0.124649,2.921794,0.119548,3.218407,1.568794,1.493185,3.782461,2.213667,17.587006,18.477537,44.550507,0.441786,PSF-00495_20220602150739,0,0,0,118.804337,330.110535,0.640107,0.5,0.8,59.705818,34.8,33.12,30.99,27.94,84.9,156.7,155.8,0.6,233,3.957,15:04:50,6/2/2022,0.37,0.002,0.002,-9999,-0.545,-0.673,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475938,2.420338,1.659624,0.932991,0.215124,-0.036752,0.161206,0.303779,118.804337,0.000311,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602150739,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
6,15:08:05,6/2/2022,JSG 2022,MS,,2,North,,0.168847,2.922578,0.159625,4.090405,1.525474,1.429389,3.635029,2.109555,16.83535,17.967047,42.813404,0.441786,PSF-00495_20220602150805,0,0,0,115.271332,353.90567,0.674288,0.5,0.8,60.138073,34.23,32.07,30.79,27.26,84.9,156.8,155,1.2,223,3.956,15:04:50,6/2/2022,0.37,0,0.001,-9999,0.066,0.169,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474411,2.419578,1.660441,0.930946,0.216833,-0.042233,0.164444,0.29519,115.271332,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602150805,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
7,15:08:31,6/2/2022,JSG 2022,MS,,3,North,,0.189059,2.922895,0.177573,3.924067,1.548828,1.456701,3.370673,1.821844,17.157339,18.242437,39.700512,0.441786,PSF-00495_20220602150831,0,0,0,118.751762,381.808868,0.688976,0.5,0.8,56.197929,35.18,33.09,30.57,25.98,84.9,156.8,155.8,0.7,204,3.956,15:04:50,6/2/2022,0.37,-0.002,0,-9999,-0.275,-0.536,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475961,2.420933,1.660771,0.932942,0.218687,-0.054381,0.167496,0.279178,118.751762,0.000322,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602150831,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
8,15:08:57,6/2/2022,JSG 2022,MS,,3,North,,0.161233,2.921252,0.1528,3.239594,1.532139,1.45597,3.281113,1.748973,17.149387,18.046558,38.647133,0.441786,PSF-00495_20220602150857,0,0,0,110.995171,367.422211,0.697908,0.5,0.8,58.462566,35.25,33.5,30.35,25.53,84.9,156.6,155.8,0.5,209,3.955,15:04:50,6/2/2022,0.37,0.003,0.001,-9999,-0.049,-0.365,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476605,2.421062,1.659061,0.932976,0.220621,-0.056887,0.170472,0.283803,110.995171,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602150857,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
9,15:09:17,6/2/2022,JSG 2022,MS,,3,North,,0.153249,2.922064,0.145612,3.118548,1.537717,1.464445,3.304152,1.766436,17.249109,18.112144,38.918278,0.441786,PSF-00495_20220602150917,0,0,0,112.851974,383.355255,0.70562,0.5,0.8,59.713013,35.73,34.03,30.18,25.65,84.9,156.7,155.7,0.7,212,3.955,15:04:50,6/2/2022,0.37,-0.007,-0.003,-9999,0.702,0.581,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477412,2.421744,1.659905,0.932742,0.222108,-0.053514,0.172732,0.285603,112.851974,0.00032,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602150917,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
10,15:09:38,6/2/2022,JSG 2022,MS,,4,North,,0.271397,2.922654,0.248337,5.430822,1.533421,1.405874,3.336839,1.803417,16.559078,18.061394,39.302933,0.441786,PSF-00495_20220602150938,0,0,0,149.909027,365.069397,0.589368,0.5,0.8,108.453247,36,33.01,30,25.81,84.9,156.8,142.5,9.1,460,3.954,15:04:50,6/2/2022,0.37,0.001,0.002,-9999,0.017,1.952,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475928,2.422146,1.66052,0.900106,0.223697,-0.049471,0.175144,0.494455,149.909027,0.000311,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602150938,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
11,15:09:56,6/2/2022,JSG 2022,MS,,4,North,,0.196695,2.92345,0.184295,4.01666,1.502656,1.40834,3.300805,1.798149,16.587099,17.697929,38.876114,0.441786,PSF-00495_20220602150956,0,0,0,161.582703,387.938965,0.583484,0.5,0.8,106.20314,35.6,33.36,29.84,25.63,84.91,156.9,155.7,0.8,455,3.954,15:04:50,6/2/2022,0.37,-0.002,-0.002,0.011,0.513,2.594,7.212,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476483,2.421612,1.661351,0.932731,0.225078,-0.049702,0.177176,0.490251,161.582703,0.000305,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602150956,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
12,15:10:35,6/2/2022,JSG 2022,MS,,4,North,,0.200888,2.921576,0.187964,4.185856,1.503515,1.405089,3.340245,1.83673,16.550077,17.709406,39.343639,0.441786,PSF-00495_20220602151035,0,0,0,162.031891,384.42923,0.578513,0.5,0.8,103.77861,36.26,33.89,29.53,25.83,84.9,156.7,154.6,1.3,448,3.952,15:04:50,6/2/2022,0.37,0.001,0,-9999,-0.838,-1.383,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477318,2.42258,1.659398,0.930058,0.227875,-0.043709,0.181412,0.484731,162.031891,0.000316,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151035,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
13,15:11:14,6/2/2022,JSG 2022,MS,,1,Central,,0.24112,2.923429,0.222748,4.2538,1.468887,1.368967,3.047103,1.578216,16.124374,17.301281,35.890289,0.441786,PSF-00495_20220602151114,0,0,0,122.863411,363.394623,0.661901,0.5,0.8,91.376572,36.12,33.67,29.19,24.29,84.9,156.9,154.5,1.6,345,3.951,15:04:50,6/2/2022,0.37,0,0.002,-9999,0.512,0.785,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477041,2.422438,1.661329,0.929669,0.230922,-0.057186,0.185437,0.39787,122.863411,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151114,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
14,15:11:41,6/2/2022,JSG 2022,MS,,1,Central,,0.206883,2.921931,0.193203,4.340659,1.463099,1.361017,3.316739,1.85364,16.031624,17.23407,39.068375,0.441786,PSF-00495_20220602151141,0,0,0,116.332054,302.216278,0.61507,0.5,0.8,88.51857,36.45,33.91,28.96,25.71,84.9,156.7,148.5,5.2,360,3.951,15:04:50,6/2/2022,0.37,-0.002,-0.003,0.005,-0.145,-0.174,-0.223,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477442,2.422929,1.659767,0.914857,0.232993,-0.038422,0.188093,0.410193,116.332054,0.000323,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151141,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
15,15:12:11,6/2/2022,JSG 2022,MS,,1,Central,,0.311888,2.922051,0.281809,5.648822,1.494201,1.361414,3.149406,1.655205,16.036116,17.600218,37.096897,0.441786,PSF-00495_20220602151211,0,0,0,118.131996,355.358002,0.667569,0.5,0.8,94.438309,37.78,34.42,28.71,24.84,84.9,156.7,156,0.5,354,3.951,15:04:50,6/2/2022,0.37,0.002,0.002,-0.001,0.45,0.786,1.887,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.478239,2.424787,1.659892,0.933537,0.235327,-0.045336,0.191296,0.405044,118.131996,0.00031,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151211,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
16,15:12:40,6/2/2022,JSG 2022,MS,,2,Central,,0.237205,2.922063,0.219395,4.328947,1.399776,1.297907,3.031087,1.631311,15.288969,16.488956,35.705326,0.441786,PSF-00495_20220602151240,0,0,0,115.399361,382.214417,0.698077,0.5,0.8,44.759563,35.88,33.27,28.47,24.2,84.89,156.7,156,0.5,160,3.95,15:04:50,6/2/2022,0.37,0.005,0.001,-9999,-0.73,-0.554,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476573,2.422216,1.659904,0.933496,0.237563,-0.049743,0.194271,0.242512,115.399361,0.000316,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151240,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
17,15:12:53,6/2/2022,JSG 2022,MS,,2,Central,,0.142,2.921789,0.135419,2.671667,1.344633,1.281708,2.976816,1.632183,15.098283,15.83952,35.06633,0.441786,PSF-00495_20220602151253,0,0,0,103.639481,320.826538,0.676961,0.5,0.8,45.896564,34.7,33.07,28.36,23.9,84.89,156.7,155.9,0.5,169,3.949,15:04:50,6/2/2022,0.37,0.001,0.003,-9999,0.095,0.186,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476292,2.420583,1.659619,0.933333,0.238621,-0.051803,0.195601,0.250244,103.639481,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151253,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
18,15:13:10,6/2/2022,JSG 2022,MS,,2,Central,,0.191107,2.922468,0.179377,3.773036,1.386507,1.297732,3.124735,1.738227,15.286451,16.33217,36.807377,0.441786,PSF-00495_20220602151310,0,0,0,121.97113,381.643646,0.680406,0.5,0.8,48.170151,36.06,33.75,28.23,24.71,84.89,156.8,156.1,0.4,177,3.949,15:04:50,6/2/2022,0.37,0.002,0.003,-9999,0.182,0.8,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477326,2.422497,1.660326,0.933747,0.239905,-0.041115,0.197277,0.256544,121.97113,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151310,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
19,15:13:30,6/2/2022,JSG 2022,MS,,3,Central,,0.103986,2.922465,0.100413,2.093966,1.336856,1.287561,3.061236,1.72438,15.167541,15.748242,36.061527,0.441786,PSF-00495_20220602151330,0,0,0,114.203094,387.050629,0.70494,0.5,0.8,57.962475,35.1,33.81,28.06,24.36,84.89,156.8,155.8,0.6,206,3.949,15:04:50,6/2/2022,0.37,0.001,-0.002,-9999,0.065,0.239,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477434,2.421189,1.660323,0.933023,0.241455,-0.043083,0.19938,0.280556,114.203094,0.000311,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151330,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
20,15:14:19,6/2/2022,JSG 2022,MS,,3,Central,,0.079374,2.923099,0.077275,1.97245,1.321527,1.275111,3.427541,2.106014,15.022074,15.568901,40.379833,0.441786,PSF-00495_20220602151419,0,0,0,111.610291,398.349152,0.719818,0.5,0.8,58.100609,35.43,34.18,27.71,26.27,84.88,156.9,156.2,0.5,202,3.948,15:04:50,6/2/2022,0.37,0,0,-9999,0.109,0.104,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.478056,2.421698,1.660984,0.933921,0.244896,-0.017284,0.204604,0.277388,111.610291,0.000312,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151419,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
21,15:14:30,6/2/2022,JSG 2022,MS,,3,Central,,0.08168,2.932527,0.079466,1.907629,1.331534,1.286983,3.313512,1.981979,15.161312,15.686141,39.034851,0.441786,PSF-00495_20220602151430,0,0,0,112.240791,385.703094,0.708997,0.5,0.8,58.920971,35.85,34.65,27.63,25.69,84.89,158.1,153.9,2.6,208,3.947,15:04:50,6/2/2022,0.37,0.001,0.002,-9999,0.084,-0.088,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.47876,2.422293,1.670935,0.928354,0.245602,-0.022992,0.205676,0.282408,112.240791,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151430,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
22,15:15:23,6/2/2022,JSG 2022,MS,,4,Central,,0.173217,2.921601,0.163522,3.415268,1.28843,1.207935,3.016266,1.727837,14.230968,15.179291,35.535339,0.441786,PSF-00495_20220602151523,0,0,0,124.677299,360.63623,0.654285,0.5,0.8,93.37085,35.35,33.14,27.31,24.12,84.88,156.7,156.2,0.3,357,3.946,15:15:07,6/2/2022,0.35,0,0.002,0.009,-0.884,1.328,2.034,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476565,2.42169,1.659423,0.933941,0.24877,-0.037089,0.211848,0.407651,124.677299,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151523,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
23,15:15:50,6/2/2022,JSG 2022,MS,,4,Central,,0.099859,2.921496,0.096559,2.221601,1.339856,1.287524,3.240047,1.900191,15.168886,15.785434,38.172432,0.441786,PSF-00495_20220602151550,0,0,0,170.409683,366.308228,0.534792,0.5,0.8,169.422318,37.12,35.67,27.14,25.32,84.88,156.7,156.4,0.2,792,3.946,15:15:07,6/2/2022,0.35,0.003,0.003,-9999,2.621,-2.598,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.480358,2.42417,1.659314,0.934448,0.250414,-0.021601,0.214896,0.773478,170.409683,0.000311,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151550,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
24,15:16:28,6/2/2022,JSG 2022,MS,,4,Central,,0.180631,2.922903,0.170118,3.724154,1.349935,1.262323,3.158609,1.808674,14.872903,15.905166,37.215275,0.441786,PSF-00495_20220602151628,0,0,0,144.096497,369.585876,0.610114,0.5,0.8,421.89325,37.91,35.45,26.91,24.89,84.87,156.9,156.1,0.5,1729,3.945,15:15:07,6/2/2022,0.35,0,0,0.001,2.743,1.927,-6.178,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.48007,2.425294,1.660779,0.93385,0.252715,-0.023784,0.219356,1.560839,144.096497,0.000304,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151628,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
25,15:17:21,6/2/2022,JSG 2022,MS,,1,South,,0.228458,2.922087,0.211892,4.312007,1.36279,1.261303,3.045051,1.682261,14.86154,16.057333,35.878899,0.441786,PSF-00495_20220602151721,0,0,0,144.463058,388.690338,0.628334,0.5,0.8,372.001556,38.83,35.94,26.67,24.28,84.87,156.7,156.1,0.4,1480,3.944,15:15:07,6/2/2022,0.35,-0.001,0,0.014,-0.466,-1.231,0.113,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.480844,2.426606,1.659929,0.933856,0.255225,-0.027827,0.226192,1.351853,144.463058,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151721,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
26,15:18:06,6/2/2022,JSG 2022,MS,,1,South,,0.24521,2.922033,0.226226,5.960159,1.495349,1.355279,3.663519,2.16817,15.967893,17.618195,43.16357,0.441786,PSF-00495_20220602151806,0,0,0,185.499435,231.856949,0.19994,0.5,0.8,138.140564,42.96,38.93,26.53,27.4,84.88,156.7,156.3,0.3,1727,3.943,15:15:07,6/2/2022,0.35,0.002,0.001,0.005,-2.371,-4.406,-10.535,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.485268,2.432244,1.659873,0.934183,0.256626,0.009603,0.232466,1.5596,185.499435,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151806,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
27,15:19:02,6/2/2022,JSG 2022,MS,,1,South,,0.349607,2.923413,0.312264,6.868402,1.478974,1.317706,3.293352,1.814378,15.525295,17.425373,38.80249,0.441786,PSF-00495_20220602151902,0,0,0,227.877625,297.833191,0.234882,0.5,0.8,142.720795,42.68,38.03,26.45,25.59,84.87,156.9,156.1,0.6,1519,3.941,15:15:07,6/2/2022,0.35,0.002,-0.001,-0.004,-3.992,-3.052,5.847,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.483961,2.43189,1.661312,0.933634,0.25743,-0.010388,0.240436,1.3846,227.877625,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151902,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
28,15:19:34,6/2/2022,JSG 2022,MS,,2,South,,0.206844,2.923145,0.193175,3.449176,1.373659,1.292547,2.851514,1.477855,15.227662,16.183254,33.594051,0.441786,PSF-00495_20220602151934,0,0,0,123.287201,391.709076,0.685258,0.5,0.8,49.099388,39.78,37.44,26.39,23.19,84.88,156.9,155.9,0.6,179,3.901,15:15:07,6/2/2022,0.35,0.001,0.004,-9999,-0.303,1.257,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.4831,2.427958,1.661032,0.933191,0.258047,-0.036867,0.244655,0.25834,123.287201,0.000312,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151934,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
29,15:19:47,6/2/2022,JSG 2022,MS,,2,South,,0.13843,2.923515,0.132172,2.354043,1.332633,1.277264,2.807542,1.474909,15.047609,15.699923,33.076023,0.441786,PSF-00495_20220602151947,0,0,0,130.653259,397.460449,0.67128,0.5,0.8,56.063667,38.68,37.07,26.35,22.93,84.88,156.9,156.4,0.4,209,3.941,15:15:07,6/2/2022,0.35,0.001,0.002,-9999,1.464,2.851,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.482576,2.426452,1.661419,0.934453,0.258432,-0.039295,0.24611,0.283276,130.653259,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602151947,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
30,15:20:04,6/2/2022,JSG 2022,MS,,2,South,,0.165607,2.923048,0.156727,2.898123,1.35283,1.284655,2.883229,1.530399,15.134912,15.938096,33.968197,0.441786,PSF-00495_20220602152004,0,0,0,116.930008,393.898132,0.703147,0.5,0.8,52.603374,39.38,37.4,26.3,23.37,84.88,156.9,142.4,9.2,187,3.94,15:15:07,6/2/2022,0.35,-0.001,0.001,-9999,0.677,1.838,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.48306,2.427421,1.660931,0.899844,0.258938,-0.033824,0.248017,0.264982,116.930008,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602152004,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
31,15:20:48,6/2/2022,JSG 2022,MS,,3,South,,0.195989,2.922883,0.183673,3.352912,1.297832,1.218899,2.809783,1.51195,14.360468,15.290425,33.103489,0.441786,PSF-00495_20220602152048,0,0,0,123.158813,398.407471,0.690872,0.5,0.8,58.904591,38.06,35.75,26.18,22.94,84.88,156.8,156,0.6,213,3.939,15:15:07,6/2/2022,0.35,-0.001,0.001,-9999,0.401,1.125,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.480645,2.425627,1.660759,0.933432,0.260233,-0.037139,0.253067,0.28694,123.158813,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602152048,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
32,15:21:01,6/2/2022,JSG 2022,MS,,3,South,,0.084454,2.921571,0.082081,1.661066,1.255079,1.215917,2.930247,1.675168,14.326696,14.788121,34.52599,0.441786,PSF-00495_20220602152101,0,0,0,139.091843,401.875366,0.653893,0.5,0.8,50.527641,36.89,35.74,26.14,23.64,84.87,156.7,156.3,0.3,193,3.939,15:15:07,6/2/2022,0.35,0,0.001,-9999,1.625,3.513,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.48064,2.424014,1.659392,0.934228,0.260626,-0.02894,0.254403,0.270152,139.091843,0.000311,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602152101,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
33,15:21:25,6/2/2022,JSG 2022,MS,,3,South,,0.110221,2.920167,0.106212,2.242208,1.301304,1.248413,3.047027,1.745723,14.710016,15.333222,35.903027,0.441786,PSF-00495_20220602152125,0,0,0,117.875221,392.294891,0.699524,0.5,0.8,55.189648,38.4,36.84,26.07,24.29,84.87,156.5,156.4,0.1,197,3.938,15:15:07,6/2/2022,0.35,0,0.001,-9999,-0.23,-0.44,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.48228,2.426111,1.657935,0.93439,0.261318,-0.020854,0.256947,0.273565,117.875221,0.000305,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602152125,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
